"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2012",534.987,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2013",592.484,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2014",658.039,"E"
"CHN","HEALTHEXP","TOT","USD_CAP","A","2015",762.113,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2000",361.507,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2001",376.837,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2002",370.46,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2003",407.044,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2004",398.097,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2005",455.475,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2006",518.659,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2007",562.851,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2008",617.142,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2009",662.291,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2010",662.081,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2011",688.492,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2012",740.591,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2013",768.896,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2014",859.99,"E"
"COL","HEALTHEXP","TOT","USD_CAP","A","2015",856.457,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2000",82.294,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2001",91.609,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2002",94.426,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2003",96.588,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2004",104.042,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2005",110.663,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2006",117.652,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2007",126.418,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2008",131.852,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2009",140.903,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2010",145.631,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2011",150.497,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2012",163.687,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2013",196.866,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2014",205.885,"E"
"IND","HEALTHEXP","TOT","USD_CAP","A","2015",238.098,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2000",92.285,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2001",107.554,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2002",108.052,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2003",129.88,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2004",130.541,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2005",167.638,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2006",186.398,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2007",215.881,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2008",210.204,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2009",220.732,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2010",290.065,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2011",299.932,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2012",322.472,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2013",340.724,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2014",366.647,"E"
"IDN","HEALTHEXP","TOT","USD_CAP","A","2015",382.844,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2000",436.807,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2001",522.527,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2002",580.961,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2003",605.357,"E"
"LVA","HEALTHEXP","TOT","USD_CAP","A","2004",761.128,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2005",811.522,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2006",903.856,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2007",1004.089,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2008",1093.118,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2009",1038.065,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2010",1080.645,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2011",1101.783,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2012",1151.924,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2013",1224.487,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2014",1301.142,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2015",1399.678,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2016",1597.334,
"LVA","HEALTHEXP","TOT","USD_CAP","A","2017",1722.368,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2000",523.592,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2001",568.133,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2002",643.984,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2003",745.661,"E"
"LTU","HEALTHEXP","TOT","USD_CAP","A","2004",717.776,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2005",819.557,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2006",962.473,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2007",1099.409,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2008",1304.262,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2009",1334.518,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2010",1370.748,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2011",1484.72,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2012",1550.43,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2013",1636.96,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2014",1745.527,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2015",1864.126,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2016",1992.29,
"LTU","HEALTHEXP","TOT","USD_CAP","A","2017",2005.184,"P"
"RUS","HEALTHEXP","TOT","USD_CAP","A","2000",367.103,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2001",413.867,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2002",475.518,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2003",512.264,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2004",522.751,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2005",606.157,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2006",764.796,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2007",851.057,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2008",1065.269,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2009",1179.585,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2010",1095.314,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2011",1162.387,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2012",1271.693,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2013",1330.579,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2014",1355.052,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2015",1305.409,
"RUS","HEALTHEXP","TOT","USD_CAP","A","2016",1304.732,
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2000",562.333,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2001",583.586,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2002",573.169,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2003",597.54,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2004",624.873,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2005",660.321,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2006",697.193,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2007",726.853,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2008",768.162,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2009",817.201,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2010",876.163,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2011",920.72,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2012",976.837,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2013",998.368,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2014",1044.913,"E"
"ZAF","HEALTHEXP","TOT","USD_CAP","A","2015",1090.164,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2000",519.214,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2001",528.206,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2002",583.083,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2003",620.05,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2004",622.475,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2005",661.893,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2006",750.633,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2007",828.731,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2008",930.615,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2009",961.535,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2010",1033.835,"E"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2011",1101.577,"B"
"CRI","HEALTHEXP","TOT","USD_CAP","A","2012",1118.165,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2013",1140.768,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2014",1188.894,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2015",1234.481,
"CRI","HEALTHEXP","TOT","USD_CAP","A","2016",1236.798,
